# time, t, r, theta, phi, dt/dtau, dr/dtau, dtheta/dtau, dphi/dtau
  0.0000000E+00  0.0000000E+00  6.0000000E+00  1.5707963E+00  0.0000000E+00  1.3372355E+00  0.0000000E+00  0.0000000E+00  8.5737050E-02
  7.5000000E-01  1.0029266E+00  6.0000000E+00  1.5707963E+00  6.4302788E-02  1.3372355E+00  1.0504859E-18 -1.0604205E-18  8.5737050E-02
  7.6000000E-01  1.0162990E+00  6.0000000E+00  1.5707963E+00  6.5160158E-02  1.3372355E+00  1.0644924E-18 -1.0745594E-18  8.5737050E-02
  7.7000000E-01  1.0296713E+00  6.0000000E+00  1.5707963E+00  6.6017529E-02  1.3372355E+00  1.0784988E-18 -1.0886983E-18  8.5737050E-02
  7.8000000E-01  1.0430437E+00  6.0000000E+00  1.5707963E+00  6.6874899E-02  1.3372355E+00  1.0925053E-18 -1.1028373E-18  8.5737050E-02
  7.9000000E-01  1.0564160E+00  6.0000000E+00  1.5707963E+00  6.7732270E-02  1.3372355E+00  1.1065118E-18 -1.1169762E-18  8.5737050E-02
  8.0000000E-01  1.0697884E+00  6.0000000E+00  1.5707963E+00  6.8589640E-02  1.3372355E+00  1.1205183E-18 -1.1311152E-18  8.5737050E-02
  8.1000000E-01  1.0831608E+00  6.0000000E+00  1.5707963E+00  6.9447011E-02  1.3372355E+00  1.1345247E-18 -1.1452541E-18  8.5737050E-02
  8.2000000E-01  1.0965331E+00  6.0000000E+00  1.5707963E+00  7.0304381E-02  1.3372355E+00  1.1485312E-18 -1.1593930E-18  8.5737050E-02
  8.3000000E-01  1.1099055E+00  6.0000000E+00  1.5707963E+00  7.1161752E-02  1.3372355E+00  1.1625377E-18 -1.1735320E-18  8.5737050E-02
  8.4000000E-01  1.1232778E+00  6.0000000E+00  1.5707963E+00  7.2019122E-02  1.3372355E+00  1.1765442E-18 -1.1876709E-18  8.5737050E-02
  8.5000000E-01  1.1366502E+00  6.0000000E+00  1.5707963E+00  7.2876493E-02  1.3372355E+00  1.1905507E-18 -1.2018099E-18  8.5737050E-02
  8.6000000E-01  1.1500225E+00  6.0000000E+00  1.5707963E+00  7.3733863E-02  1.3372355E+00  1.2045571E-18 -1.2159488E-18  8.5737050E-02
  8.7000000E-01  1.1633949E+00  6.0000000E+00  1.5707963E+00  7.4591234E-02  1.3372355E+00  1.2185636E-18 -1.2300877E-18  8.5737050E-02
  8.8000000E-01  1.1767672E+00  6.0000000E+00  1.5707963E+00  7.5448604E-02  1.3372355E+00  1.2325701E-18 -1.2442267E-18  8.5737050E-02
  8.9000000E-01  1.1901396E+00  6.0000000E+00  1.5707963E+00  7.6305975E-02  1.3372355E+00  1.2465766E-18 -1.2583656E-18  8.5737050E-02
  9.0000000E-01  1.2035119E+00  6.0000000E+00  1.5707963E+00  7.7163345E-02  1.3372355E+00  1.2605830E-18 -1.2725045E-18  8.5737050E-02
  9.1000000E-01  1.2168843E+00  6.0000000E+00  1.5707963E+00  7.8020716E-02  1.3372355E+00  1.2745895E-18 -1.2866435E-18  8.5737050E-02
  9.2000000E-01  1.2302567E+00  6.0000000E+00  1.5707963E+00  7.8878086E-02  1.3372355E+00  1.2885960E-18 -1.3007824E-18  8.5737050E-02
  9.3000000E-01  1.2436290E+00  6.0000000E+00  1.5707963E+00  7.9735457E-02  1.3372355E+00  1.3026025E-18 -1.3149214E-18  8.5737050E-02
  9.4000000E-01  1.2570014E+00  6.0000000E+00  1.5707963E+00  8.0592827E-02  1.3372355E+00  1.3166090E-18 -1.3290603E-18  8.5737050E-02
  9.5000000E-01  1.2703737E+00  6.0000000E+00  1.5707963E+00  8.1450198E-02  1.3372355E+00  1.3306154E-18 -1.3431992E-18  8.5737050E-02
  9.6000000E-01  1.2837461E+00  6.0000000E+00  1.5707963E+00  8.2307568E-02  1.3372355E+00  1.3446219E-18 -1.3573382E-18  8.5737050E-02
  9.7000000E-01  1.2971184E+00  6.0000000E+00  1.5707963E+00  8.3164939E-02  1.3372355E+00  1.3586284E-18 -1.3714771E-18  8.5737050E-02
  9.8000000E-01  1.3104908E+00  6.0000000E+00  1.5707963E+00  8.4022309E-02  1.3372355E+00  1.3726349E-18 -1.3856161E-18  8.5737050E-02
  9.9000000E-01  1.3238631E+00  6.0000000E+00  1.5707963E+00  8.4879680E-02  1.3372355E+00  1.3866414E-18 -1.3997550E-18  8.5737050E-02
  1.0000000E+00  1.3372355E+00  6.0000000E+00  1.5707963E+00  8.5737050E-02  1.3372355E+00  1.4006478E-18 -1.4138939E-18  8.5737050E-02
  1.0100000E+00  1.3506079E+00  6.0000000E+00  1.5707963E+00  8.6594421E-02  1.3372355E+00  1.4146543E-18 -1.4280329E-18  8.5737050E-02
